country,code,year,gas_consumption,coal_consumption,oil_consumption
Bangladesh,BGD,1981,13.613855,1.4847789,19.89294
Bangladesh,BGD,1982,17.674847,1.7986724,19.62132
Bangladesh,BGD,1983,19.667185,1.0179856,17.547495
Bangladesh,BGD,1984,22.700663,0.40738723,17.682053
Bangladesh,BGD,1985,25.780474,0.56964886,19.738764
Bangladesh,BGD,1986,29.070148,0.8602944,21.275486
Bangladesh,BGD,1987,34.155926,1.3543717,20.945486
Bangladesh,BGD,1988,40.201077,1.395065,20.984262
Bangladesh,BGD,1989,42.49867,1.4531916,22.941954
Bangladesh,BGD,1990,45.742012,3.2725887,22.227821
Bangladesh,BGD,1991,47.107487,1.0463045,20.622862
Bangladesh,BGD,1992,51.370163,0.9823628,23.004263
Bangladesh,BGD,1993,57.50253,0.36620554,25.769167
Bangladesh,BGD,1994,60.985718,0.34295693,26.85683
Bangladesh,BGD,1995,67.42334,3.7317994,34.853485
Bangladesh,BGD,1996,72.36466,2.0461009,35.60648
Bangladesh,BGD,1997,71.13274,3.7550595,40.876934
Bangladesh,BGD,1998,76.864456,1.0811714,45.055756
Bangladesh,BGD,1999,83.80357,0.53477055,40.18385
Bangladesh,BGD,2000,90.58189,3.8364346,39.487724
Bangladesh,BGD,2001,101.43208,4.0689416,47.166737
Bangladesh,BGD,2002,106.71138,4.2491364,42.876194
Bangladesh,BGD,2003,114.784294,4.063126,43.89366
Bangladesh,BGD,2004,123.40231,4.0689416,45.732254
Bangladesh,BGD,2005,132.63358,8.347995,46.99634
Bangladesh,BGD,2006,143.63368,12.68387,47.271736
Bangladesh,BGD,2007,153.36371,10.351397,45.713192
Bangladesh,BGD,2008,163.7642,10.896065,45.39375
Bangladesh,BGD,2009,187.46738,13.614829,42.925915
Bangladesh,BGD,2010,192.53728,8.675766,47.633118
Bangladesh,BGD,2011,195.82149,12.915542,60.01977
Bangladesh,BGD,2012,213.36278,10.657114,68.356895
Bangladesh,BGD,2013,219.52786,14.760409,69.63952
Bangladesh,BGD,2014,230.2227,9.351047,76.66483
Bangladesh,BGD,2015,258.54062,30.63301,92.684456
Bangladesh,BGD,2016,264.50946,23.035818,96.11048
Bangladesh,BGD,2017,265.92673,25.117134,108.25354
Bangladesh,BGD,2018,274.29,28.568832,124.19396
Bangladesh,BGD,2019,309.34378,48.06491,121.87268
Bangladesh,BGD,2020,299.15314,52.34683,102.72055
Bangladesh,BGD,2021,306.08908,42.310978,140.56749
Bangladesh,BGD,2022,286.87222,55.396626,171.40193
Bangladesh,BGD,2023,281.25888,78.29062,143.81404
Belarus,BLR,1985,86.53184,25.11238,296.34033
Belarus,BLR,1986,88.18871,27.471886,350.1186
Belarus,BLR,1987,99.54344,26.71054,346.3062
Belarus,BLR,1988,115.26033,28.616344,335.46915
Belarus,BLR,1989,121.38234,28.092268,314.1269
Belarus,BLR,1990,129.32503,24.710201,311.8781
Belarus,BLR,1991,135.34875,23.473154,306.03107
Belarus,BLR,1992,157.17828,19.550192,226.37694
Belarus,BLR,1993,145.83292,16.790056,174.43303
Belarus,BLR,1994,127.48563,11.763757,142.50797
Belarus,BLR,1995,115.26033,11.069911,124.3167
Belarus,BLR,1996,121.38234,13.434569,122.27396
Belarus,BLR,1997,138.84035,14.157129,107.04149
Belarus,BLR,1998,140.59084,12.563811,101.113304
Belarus,BLR,1999,143.21188,11.656456,92.49213
Belarus,BLR,2000,151.93619,11.571725,91.41129
Belarus,BLR,2001,151.06563,8.308523,88.44919
Belarus,BLR,2002,155.4278,7.837448,93.12623
Belarus,BLR,2003,152.80676,7.3767715,94.28708
Belarus,BLR,2004,185.34369,7.225938,92.36583
Belarus,BLR,2005,190.02661,7.9798536,85.993576
Belarus,BLR,2006,193.94777,7.1446896,100.91063
Belarus,BLR,2007,194.71536,8.080224,91.78464
Belarus,BLR,2008,199.4145,7.532654,91.367065
Belarus,BLR,2009,169.31981,7.1767774,105.46239
Belarus,BLR,2010,207.28363,7.5073485,90.623825
Belarus,BLR,2011,192.26184,9.018615,98.65504
Belarus,BLR,2012,194.10098,9.199352,121.07967
Belarus,BLR,2013,192.70277,9.764291,90.81036
Belarus,BLR,2014,191.2144,9.686455,93.06433
Belarus,BLR,2015,178.9891,8.61383,78.40431
Belarus,BLR,2016,177.87515,9.467982,84.303665
Belarus,BLR,2017,182.08755,9.7924595,83.840485
Belarus,BLR,2018,193.14272,14.68869,97.46065
Belarus,BLR,2019,191.64499,15.467899,99.32727
Belarus,BLR,2020,177.51007,9.734309,95.60984
Belarus,BLR,2021,187.6169,9.8974,90.4254
Belarus,BLR,2022,184.62439,10.879056,83.48042
Belarus,BLR,2023,167.84035,11.258296,84.47235
Belgium,BEL,1965,0.73499995,222.93715,188.46475
Belgium,BEL,1966,1.3264999,203.37099,192.2603
Belgium,BEL,1967,5.0554996,199.59724,212.03163
Belgium,BEL,1968,12.299,206.06418,246.15921
Belgium,BEL,1969,25.335,200.69034,284.00696
Belgium,BEL,1970,39.751747,189.13449,309.81564
Belgium,BEL,1971,54.814747,156.61694,317.5064
Belgium,BEL,1972,69.113495,149.58344,343.47244
Belgium,BEL,1973,83.07225,125.52782,360.63428
Belgium,BEL,1974,97.35675,134.26744,317.68402
Belgium,BEL,1975,96.19475,100.27897,301.48972
Belgium,BEL,1976,101.611496,104.50377,314.48248
Belgium,BEL,1977,99.9695,105.99527,309.30972
Belgium,BEL,1978,99.124504,108.54405,330.0505
Belgium,BEL,1979,108.305244,120.93531,328.01733
Belgium,BEL,1980,103.6315,121.914505,303.17267
Belgium,BEL,1981,95.5805,126.292564,277.88095
Belgium,BEL,1982,79.68625,126.49051,263.12488
Belgium,BEL,1983,82.80875,107.940125,238.75551
Belgium,BEL,1984,85.4505,125.178535,231.01208
Belgium,BEL,1985,85.864,124.82668,234.47887
Belgium,BEL,1986,77.09499,106.50946,264.9442
Belgium,BEL,1987,85.016495,105.99314,266.8484
Belgium,BEL,1988,83.906,107.10849,275.22708
Belgium,BEL,1989,93.24425,112.534515,270.30554
Belgium,BEL,1990,95.6985,123.63172,279.09064
Belgium,BEL,1991,102.078,118.26103,299.26672
Belgium,BEL,1992,105.20124,105.84025,305.2735
Belgium,BEL,1993,110.092995,100.25862,300.30597
Belgium,BEL,1994,112.576,107.76567,326.46335
Belgium,BEL,1995,124.5255,102.9294,325.26587
Belgium,BEL,1996,138.42075,98.50768,352.25375
Belgium,BEL,1997,132.04475,91.96225,360.93057
Belgium,BEL,1998,144.644,91.476814,365.94296
Belgium,BEL,1999,154.46025,80.15169,353.81247
Belgium,BEL,2000,155.26274,88.68365,359.53516
Belgium,BEL,2001,153.37599,84.474434,365.03632
Belgium,BEL,2002,158.32524,72.41641,366.56335
Belgium,BEL,2003,168.66574,70.04909,387.41565
Belgium,BEL,2004,171.87999,65.15431,392.12158
Belgium,BEL,2005,168.93474,59.86575,389.98645
Belgium,BEL,2006,173.88899,59.076744,388.74277
Belgium,BEL,2007,175.19025,53.98673,392.62915
Belgium,BEL,2008,174.0145,53.31606,411.8414
Belgium,BEL,2009,175.74065,34.345123,360.92197
Belgium,BEL,2010,194.04001,43.6005,374.98312
Belgium,BEL,2011,165.24,41.048958,350.51743
Belgium,BEL,2012,167.4,38.662643,337.58096
Belgium,BEL,2013,165.33,40.907593,345.84137
Belgium,BEL,2014,144.63,39.672768,338.91125
Belgium,BEL,2015,158.499,38.740704,348.06155
Belgium,BEL,2016,161.89198,36.819427,352.9905
Belgium,BEL,2017,164.11499,36.070084,357.47388
Belgium,BEL,2018,168.741,35.873142,383.168
Belgium,BEL,2019,173.86896,35.961716,358.85614
Belgium,BEL,2020,169.9818,27.931015,307.18332
Belgium,BEL,2021,169.60622,30.890814,341.01196
Belgium,BEL,2022,145.53444,32.20125,331.76276
Belgium,BEL,2023,137.06137,27.39454,315.10812
Brazil,BRA,1965,0.51342165,20.17805,177.73056
Brazil,BRA,1966,0.6004025,21.864399,193.79759
Brazil,BRA,1967,0.6787161,22.59709,199.99173
Brazil,BRA,1968,0.7172897,22.236559,240.19615
Brazil,BRA,1969,0.755965,24.818419,263.56772
Brazil,BRA,1970,0.8110125,28.344795,301.26898
Brazil,BRA,1971,1.2773445,28.53244,342.16653
Brazil,BRA,1972,1.7538141,30.035912,388.73825
Brazil,BRA,1973,2.0072556,29.51856,470.9368
Brazil,BRA,1974,3.8624463,31.31228,522.1538
Brazil,BRA,1975,4.196989,37.225246,538.16486
Brazil,BRA,1976,4.835661,39.726395,579.715
Brazil,BRA,1977,6.0319047,50.386036,590.5332
Brazil,BRA,1978,7.9377837,57.935013,646.7667
Brazil,BRA,1979,8.698108,62.928658,688.5365
Brazil,BRA,1980,10.168068,68.64476,667.90845
Brazil,BRA,1981,9.123889,67.15785,643.2869
Brazil,BRA,1982,13.037024,70.991806,655.04785
Brazil,BRA,1983,17.629381,79.83681,611.24536
Brazil,BRA,1984,20.518612,98.5913,610.0693
Brazil,BRA,1985,25.739506,116.54804,628.43634
Brazil,BRA,1986,29.987183,117.9925,679.39355
Brazil,BRA,1987,33.474533,123.55479,696.63416
Brazil,BRA,1988,33.697563,126.26784,697.7388
Brazil,BRA,1989,34.54913,125.29147,715.05914
Brazil,BRA,1990,31.455135,111.62079,719.21423
Brazil,BRA,1991,32.700607,127.96354,720.02423
Brazil,BRA,1992,37.04399,124.18001,723.3313
Brazil,BRA,1993,43.394627,127.936264,753.877
Brazil,BRA,1994,47.3917,131.33165,801.57837
Brazil,BRA,1995,52.304947,137.72981,859.95514
Brazil,BRA,1996,57.627487,142.11913,921.4849
Brazil,BRA,1997,62.624912,142.97125,1003.6971
Brazil,BRA,1998,65.63152,140.04022,1042.4209
Brazil,BRA,1999,77.880455,141.80779,1044.3267
Brazil,BRA,2000,97.04505,151.18149,1091.0947
Brazil,BRA,2001,122.86193,148.78801,1099.6735
Brazil,BRA,2002,145.16252,144.01038,1077.904
Brazil,BRA,2003,162.47292,149.41873,1048.2212
Brazil,BRA,2004,193.22482,156.65688,1083.5645
Brazil,BRA,2005,201.27115,151.0846,1101.6764
Brazil,BRA,2006,211.69781,148.97397,1126.7306
Brazil,BRA,2007,218.01636,157.87172,1183.2921
Brazil,BRA,2008,256.60886,160.13234,1231.772
Brazil,BRA,2009,206.68614,129.20715,1218.8019
Brazil,BRA,2010,275.7678,168.19763,1305.4814
Brazil,BRA,2011,274.83426,179.673,1351.8365
Brazil,BRA,2012,325.76535,177.79971,1431.951
Brazil,BRA,2013,383.8277,191.64679,1471.0026
Brazil,BRA,2014,406.55472,203.76967,1529.594
Brazil,BRA,2015,429.3654,204.981,1436.5623
Brazil,BRA,2016,370.8788,185.14966,1360.2913
Brazil,BRA,2017,376.32028,195.27472,1374.2164
Brazil,BRA,2018,358.90796,190.97849,1307.2214
Brazil,BRA,2019,357.33347,179.51239,1301.5947
Brazil,BRA,2020,314.23697,163.13281,1228.7523
Brazil,BRA,2021,404.4645,197.9085,1327.6416
Brazil,BRA,2022,319.8762,162.66177,1390.6998
Brazil,BRA,2023,299.87982,159.09375,1418.9431
Bulgaria,BGR,1965,0.562725,69.733475,43.71547
Bulgaria,BGR,1966,0.839475,71.908295,49.874107
Bulgaria,BGR,1967,2.555325,78.083824,62.72245
Bulgaria,BGR,1968,3.9114,84.82922,74.33811
Bulgaria,BGR,1969,4.068225,85.28278,91.278786
Bulgaria,BGR,1970,3.6715498,93.28423,106.039246
Bulgaria,BGR,1971,2.8765,92.074715,116.62912
Bulgaria,BGR,1972,1.938,94.9008,121.28457
Bulgaria,BGR,1973,1.9525,95.63349,127.88814
Bulgaria,BGR,1974,4.2545,94.00529,132.98701
Bulgaria,BGR,1975,11.298749,98.55262,140.9609
Bulgaria,BGR,1976,19.76075,91.865364,146.48642
Bulgaria,BGR,1977,25.2155,91.49321,152.28668
Bulgaria,BGR,1978,26.90025,97.55244,156.79785
Bulgaria,BGR,1979,28.7795,100.58787,161.55992
Bulgaria,BGR,1980,36.991497,105.507355,165.02052
Bulgaria,BGR,1981,40.239246,107.13555,147.08585
Bulgaria,BGR,1982,44.528,112.55514,142.53188
Bulgaria,BGR,1983,46.7895,112.124825,137.64603
Bulgaria,BGR,1984,49.195,112.29928,132.17894
Bulgaria,BGR,1985,53.658,117.20713,122.13932
Bulgaria,BGR,1986,53.2855,120.47517,128.74698
Bulgaria,BGR,1987,59.422997,120.3705,123.71195
Bulgaria,BGR,1988,57.7245,112.13646,131.34586
Bulgaria,BGR,1989,59.42325,114.45082,128.12546
Bulgaria,BGR,1990,63.017498,96.057915,118.9007
Bulgaria,BGR,1991,53.2195,85.861694,79.400375
Bulgaria,BGR,1992,47.12125,90.28905,71.27456
Bulgaria,BGR,1993,43.845753,97.209785,77.61299
Bulgaria,BGR,1994,43.86275,88.99108,73.34055
Bulgaria,BGR,1995,52.93925,89.002144,75.31128
Bulgaria,BGR,1996,54.084248,88.62326,69.351074
Bulgaria,BGR,1997,43.14725,101.05516,54.51871
Bulgaria,BGR,1998,36.101498,96.24862,57.887005
Bulgaria,BGR,1999,31.2785,79.253265,53.773804
Bulgaria,BGR,2000,34.06825,73.19367,50.755096
Bulgaria,BGR,2001,28.639248,83.42836,52.527763
Bulgaria,BGR,2002,25.393,76.82982,52.79946
Bulgaria,BGR,2003,26.832998,86.018326,55.726036
Bulgaria,BGR,2004,26.19875,82.19636,53.97488
Bulgaria,BGR,2005,32.663998,80.50993,59.339947
Bulgaria,BGR,2006,33.656998,81.74977,60.025085
Bulgaria,BGR,2007,33.919,91.969536,58.88495
Bulgaria,BGR,2008,33.92125,87.66482,57.86655
Bulgaria,BGR,2009,24.263748,73.79338,52.825085
Bulgaria,BGR,2010,26.722748,80.046974,47.891853
Bulgaria,BGR,2011,30.594498,94.14436,45.732883
Bulgaria,BGR,2012,28.512249,80.42796,47.573124
Bulgaria,BGR,2013,27.543999,69.12558,44.214947
Bulgaria,BGR,2014,27.3615,73.85166,47.711754
Bulgaria,BGR,2015,30.0035,76.23653,53.301296
Bulgaria,BGR,2016,31.2505,66.22471,54.210262
Bulgaria,BGR,2017,32.1365,71.00035,56.917362
Bulgaria,BGR,2018,30.22925,63.443554,56.655533
Bulgaria,BGR,2019,28.30875,59.157574,59.417183
Bulgaria,BGR,2020,29.2065,48.34248,53.383244
Bulgaria,BGR,2021,33.02,60.96632,56.077927
Bulgaria,BGR,2022,27.0345,72.7073,59.94147
Bulgaria,BGR,2023,25.259998,44.571636,59.203373
CIS (EI),,1965,1216.7582,3459.1882,1994.8495
CIS (EI),,1966,1357.3743,3585.219,2136.2473
CIS (EI),,1967,1494.425,3640.7202,2327.5435
CIS (EI),,1968,1613.604,3608.9702,2481.1162
CIS (EI),,1969,1724.4337,3677.599,2638.379
CIS (EI),,1970,1894.8474,3630.3936,2904.4417
CIS (EI),,1971,2071.2183,3703.805,3079.1697
CIS (EI),,1972,2178.4827,3803.0232,3339.661
CIS (EI),,1973,2369.1487,3848.096,3590.3982
CIS (EI),,1974,2512.157,3866.987,3944.1707
CIS (EI),,1975,2740.9695,3977.0586,4134.596
CIS (EI),,1976,3016.267,3972.7527,4248.6206
CIS (EI),,1977,3231.9692,4044.1145,4418.7495
CIS (EI),,1978,3446.4756,4019.6404,4689.1055
CIS (EI),,1979,3658.6013,4048.7354,4771.3433
CIS (EI),,1980,3770.774,3925.49,5001.7017
CIS (EI),,1981,3993.0425,3900.5837,5045.3105
CIS (EI),,1982,4310.4585,3960.327,5008.4785
CIS (EI),,1983,4621.894,3970.4863,4935.318
CIS (EI),,1984,5043.178,3933.0122,4936.0293
CIS (EI),,1985,4341.5884,2854.359,3917.506
CIS (EI),,1986,4456.0396,2948.2593,3967.745
CIS (EI),,1987,4698.3403,2998.8352,3977.71
CIS (EI),,1988,4951.384,2977.5789,3953.7275
CIS (EI),,1989,5062.318,2875.714,3984.682
CIS (EI),,1990,5110.077,2673.0437,4011.184
CIS (EI),,1991,5205.2407,2475.7183,3867.1113
CIS (EI),,1992,5052.377,2331.7666,3583.4229
CIS (EI),,1993,5001.4214,2101.5085,2957.1611
CIS (EI),,1994,4697.7227,1880.5607,2563.1704
CIS (EI),,1995,4558.9146,1738.2593,2262.131
CIS (EI),,1996,4612.146,1681.7986,1989.7223
CIS (EI),,1997,4274.7305,1533.0637,1966.3823
CIS (EI),,1998,4436.2583,1447.3837,1875.1455
CIS (EI),,1999,4482.27,1438.2515,1866.2653
CIS (EI),,2000,4517.85,1467.0602,1879.6154
CIS (EI),,2001,4632.826,1481.8721,1881.3643
CIS (EI),,2002,4663.421,1493.0891,1838.8533
CIS (EI),,2003,4744.841,1526.6344,1898.6586
CIS (EI),,2004,4908.0776,1497.0507,1902.5625
CIS (EI),,2005,4985.1245,1440.1248,1898.736
CIS (EI),,2006,5182.6895,1485.1237,2003.9578
CIS (EI),,2007,5290.8286,1480.9409,1994.4147
CIS (EI),,2008,5192.539,1595.2662,2051.726
CIS (EI),,2009,4979.1304,1461.0258,1945.5682
CIS (EI),,2010,5290.2935,1469.0172,1999.5714
CIS (EI),,2011,5472.3403,1547.8088,2167.3284
CIS (EI),,2012,5430.249,1622.3381,2289.607
CIS (EI),,2013,5349.8145,1534.1655,2256.679
CIS (EI),,2014,5397.7725,1497.1759,2363.863
CIS (EI),,2015,5284.3613,1434.804,2257.9954
CIS (EI),,2016,5379.618,1457.0685,2335.3486
CIS (EI),,2017,5512.449,1433.388,2304.8533
CIS (EI),,2018,5799.5615,1495.2594,2374.0469
CIS (EI),,2019,5728.685,1452.1985,2401.7783
CIS (EI),,2020,5549.5527,1356.5875,2324.8806
CIS (EI),,2021,5738.309,1404.0479,2458.4905
CIS (EI),,2022,5931.2876,1523.7085,2509.2173
CIS (EI),,2023,5960.1753,1523.9248,2544.6118
Canada,CAN,1965,216.68422,179.98587,642.81793
Canada,CAN,1966,237.22487,176.45036,677.2622
Canada,CAN,1967,251.91719,174.82216,723.1062
Canada,CAN,1968,280.52078,189.92952,769.7931
Canada,CAN,1969,313.4963,183.37021,801.5453
Canada,CAN,1970,346.3385,196.87263,854.80023
Canada,CAN,1971,369.66525,187.1267,877.85034
Canada,CAN,1972,415.7948,176.5783,924.3328
Canada,CAN,1973,442.17908,181.8583,1009.6328
Canada,CAN,1974,446.97964,184.77744,1027.002
Canada,CAN,1975,461.5815,179.76491,1013.2218
Canada,CAN,1976,465.67725,212.829,1037.8885
Canada,CAN,1977,488.442,271.95593,1046.0139
Canada,CAN,1978,493.10925,223.62164,1079.6921
Canada,CAN,1979,500.634,211.7474,1121.5848
Canada,CAN,1980,497.49075,257.8914,1101.6031
Canada,CAN,1981,482.727,263.31723,1043.3728
Canada,CAN,1982,511.20673,278.24472,947.26935
Canada,CAN,1983,487.4895,291.11526,890.6957
Canada,CAN,1984,541.11523,324.2714,899.10645
Canada,CAN,1985,567.60046,311.69055,903.02344
Canada,CAN,1986,546.25397,288.88306,923.06506
Canada,CAN,1987,552.8691,310.48444,952.6294
Canada,CAN,1988,608.47504,333.4186,1002.7983
Canada,CAN,1989,657.7812,332.71832,1041.8708
Canada,CAN,1990,637.60443,315.60306,962.80804
Canada,CAN,1991,642.0107,305.49612,912.6727
Canada,CAN,1992,680.55365,311.20917,936.4967
Canada,CAN,1993,722.08167,276.30972,948.57947
Canada,CAN,1994,747.5286,292.96918,968.858
Canada,CAN,1995,772.519,306.23358,1016.64703
Canada,CAN,1996,785.5823,312.5264,1041.7711
Canada,CAN,1997,801.05646,326.6361,1073.6844
Canada,CAN,1998,787.5727,349.21582,1094.4218
Canada,CAN,1999,841.914,335.69028,1115.5518
Canada,CAN,2000,892.2072,355.18835,1109.1815
Canada,CAN,2001,840.42194,369.12305,1140.463
Canada,CAN,2002,874.6652,371.2714,1183.052
Canada,CAN,2003,897.84796,370.35748,1227.1874
Canada,CAN,2004,878.19775,349.85416,1280.9209
Canada,CAN,2005,875.9175,348.345,1245.6702
Canada,CAN,2006,870.735,337.43332,1256.4135
Canada,CAN,2007,936.5643,352.7697,1290.1234
Canada,CAN,2008,925.4387,335.23026,1245.2123
Canada,CAN,2009,897.27527,280.0783,1214.6228
Canada,CAN,2010,915.72095,286.98526,1266.4891
Canada,CAN,2011,1005.50793,258.7261,1268.1564
Canada,CAN,2012,994.2352,245.40971,1285.4945
Canada,CAN,2013,1054.407,239.33687,1277.7136
Canada,CAN,2014,1098.4153,227.59932,1274.6562
Canada,CAN,2015,1103.3245,214.41035,1277.9789
Canada,CAN,2016,1056.379,213.62148,1273.5061
Canada,CAN,2017,1096.3907,221.6048,1260.5651
Canada,CAN,2018,1176.9021,180.95897,1300.6892
Canada,CAN,2019,1186.5425,169.15443,1296.5503
Canada,CAN,2020,1152.9052,146.17805,1101.5979
Canada,CAN,2021,1186.283,131.23723,1147.3846
Canada,CAN,2022,1238.1349,106.97667,1196.2596
Canada,CAN,2023,1207.2723,102.97444,1208.8325
Central America (EI),,1971,0,0.018447334,49.296165
Central America (EI),,1972,0,0.080525555,52.135757
Central America (EI),,1973,0,0.11541888,57.411846
Central America (EI),,1974,0,0.04808444,60.821976
Central America (EI),,1975,0,0.012730499,68.03287
Central America (EI),,1976,0,0.007645444,71.18626
Central America (EI),,1977,0,0.015657805,76.00574
Central America (EI),,1978,0,0.016156027,77.01529
Central America (EI),,1979,0,0.024404943,77.780716
Central America (EI),,1980,0,0.179445,72.57431
Central America (EI),,1981,0,0.1756536,70.22113
Central America (EI),,1982,0,0.039885,70.169014
Central America (EI),,1983,0,0.032052223,69.11781
Central America (EI),,1984,0,0.008792139,70.41047
Central America (EI),,1985,0,0.26255694,71.702484
Central America (EI),,1986,0,0.27248886,71.42042
Central America (EI),,1987,0,0.29319027,76.77368
Central America (EI),,1988,0,0.1507236,74.58537
Central America (EI),,1989,0,0.39501777,77.88275
Central America (EI),,1990,0,0.28023055,80.388954
Central America (EI),,1991,0,0.39418444,87.677605
Central America (EI),,1992,0,0.36322612,99.70166
Central America (EI),,1993,0,0.46885303,106.46472
Central America (EI),,1994,0,0.46960804,116.51128
Central America (EI),,1995,0,0.36684775,129.07954
Central America (EI),,1996,0,0.9255561,126.04053
Central America (EI),,1997,0,0.49686667,136.65079
Central America (EI),,1998,0,0.7801222,156.64502
Central America (EI),,1999,0,1.0259858,154.50114
Central America (EI),,2000,0,3.0281258,157.79146
Central America (EI),,2001,0,3.2130945,168.97507
Central America (EI),,2002,0,4.136471,170.53511
Central America (EI),,2003,0,4.2028847,177.95317
Central America (EI),,2004,0,4.348958,183.11763
Central America (EI),,2005,0,3.5767987,181.92749
Central America (EI),,2006,0,3.820697,192.47893
Central America (EI),,2007,0,4.1559405,202.092
Central America (EI),,2008,0,4.7473264,204.34772
Central America (EI),,2009,0,3.3788137,202.19789
Central America (EI),,2010,0,4.302296,204.7022
Central America (EI),,2011,0,6.4623137,209.94049
Central America (EI),,2012,0,8.431448,213.69728
Central America (EI),,2013,0,10.964117,215.62624
Central America (EI),,2014,0,11.695568,221.90546
Central America (EI),,2015,0,14.807214,244.12624
Central America (EI),,2016,0,16.216713,253.62859
Central America (EI),,2017,0,12.105242,261.20087
Central America (EI),,2018,1.8176504,15.72366,258.43692
Central America (EI),,2019,4.7927985,20.650234,280.4037
Central America (EI),,2020,3.560157,16.943722,220.44875
Central America (EI),,2021,2.819285,19.0196,252.7053
Central America (EI),,2022,6.3512464,13.168152,266.7774
Central America (EI),,2023,11.658904,15.1533,283.545
Central America (EI),,1965,,0.0036340833,39.865334
Central America (EI),,1966,,0.018231167,41.064636
Central America (EI),,1967,,0.025632305,42.675953
Central America (EI),,1968,,0.018817334,44.01643
Central America (EI),,1969,,0.033384997,45.739628
Central America (EI),,1970,,0.011117694,47.50745
Chile,CHL,1965,6.1777997,13.54895,41.014145
Chile,CHL,1966,6.4515,13.956,44.94295
Chile,CHL,1967,5.7183747,13.956,46.931915
Chile,CHL,1968,4.8875,13.956,49.473732
Chile,CHL,1969,6.43195,13.956,52.70953
Chile,CHL,1970,6.422175,14.921289,55.66466
Chile,CHL,1971,6.54925,14.40957,61.719658
Chile,CHL,1972,5.9627495,11.90912,63.947697
Chile,CHL,1973,4.6822248,12.93256,61.419964
Chile,CHL,1974,4.8777246,12.258019,59.826385
Chile,CHL,1975,5.53265,9.7924595,52.450928
Chile,CHL,1976,6.04095,9.885499,54.49116
Chile,CHL,1977,6.2169,10.64145,56.657036
Chile,CHL,1978,5.80635,10.37396,60.19117
Chile,CHL,1979,6.871825,11.47881,62.90213
Chile,CHL,1980,7.0379996,12.6767,63.652122
Chile,CHL,1981,6.930475,12.6534395,63.548195
